brand,model,transmission,make_year,fuel_type,engine_capacity(CC),km_driven,ownership,price,overall_cost,has_insurance,spare_key,reg_year_only
3,297,1,2014,3,1197.0,81987.0,1,404000,8987.0,0.0,0,2014.0
7,71,1,2016,3,1197.0,93648.0,3,515000,10068.0,0.0,0,2016.0
7,101,0,2023,3,998.0,17447.0,1,612000,11965.0,0.0,1,2023.0
3,306,1,2016,3,1197.0,101404.0,2,399000,8876.0,0.0,0,2016.0
7,741,1,2018,3,998.0,76210.0,1,394000,7703.0,0.0,0,2018.0
7,26,1,2018,3,998.0,102564.0,1,310000,6896.0,0.0,0,2018.0
7,20,1,2017,3,796.0,63989.0,2,271000,5298.0,0.0,0,2017.0
3,297,1,2016,3,1197.0,88733.0,2,478000,9345.0,0.0,0,2016.0
7,476,1,2020,3,1197.0,52823.0,1,504000,9853.0,0.0,0,2020.0
2,341,1,2017,3,1199.0,91922.0,3,506000,9892.0,0.0,0,2017.0
12,6,1,2020,3,1199.0,35548.0,1,718000,14042.0,0.0,0,2020.0
3,415,1,2020,3,1197.0,42064.0,1,520000,10160.0,0.0,1,2020.0
3,296,1,2015,1,1120.0,101450.0,2,405000,9009.0,0.0,0,2015.0
2,79,1,2013,3,1198.0,82657.0,3,263000,6933.0,0.0,0,2013.0
7,472,0,2022,3,1197.0,9301.0,1,561000,10968.0,0.0,0,2022.0
7,106,0,2021,3,1462.0,57002.0,1,960000,18273.0,0.0,0,2021.0
7,741,1,2014,3,998.0,69455.0,1,318000,7074.0,0.0,0,2014.0
7,473,1,2020,3,1197.0,48833.0,1,479000,9365.0,0.0,1,2020.0
3,269,1,2019,1,1197.0,84977.0,2,685000,13392.0,0.0,0,2019.0
7,101,0,2017,3,1197.0,72308.0,1,449000,8786.0,0.0,0,2017.0
7,741,1,2014,3,998.0,76186.0,1,319000,7096.0,0.0,0,2014.0
3,414,0,2020,3,1086.0,48844.0,1,570000,11149.0,0.0,0,2020.0
7,741,1,2014,3,998.0,98723.0,2,306000,6802.0,0.0,1,2014.0
7,100,1,2017,3,998.0,76079.0,1,445000,8697.0,0.0,0,2017.0
7,33,1,2022,3,796.0,26385.0,1,397000,7771.0,0.0,0,2022.0
7,74,0,2019,3,1197.0,86242.0,1,718000,14047.0,0.0,0,2019.0
7,36,1,2023,3,796.0,29652.0,1,445000,8702.0,0.0,0,2023.0
7,611,1,2018,3,1197.0,78023.0,1,539000,10532.0,0.0,0,2018.0
3,167,1,2019,3,1591.0,98097.0,1,1030000,19605.0,0.0,0,2019.0
5,581,1,2022,3,998.0,21993.0,1,1052000,20024.0,0.0,0,2022.0
3,715,1,2015,3,1591.0,94782.0,1,561000,10975.0,0.0,0,2015.0
1,214,0,2017,3,1496.0,79181.0,1,759000,14846.0,0.0,0,2017.0
0,288,1,2019,3,1198.0,12049.0,1,413000,8075.0,0.0,1,2019.0
0,511,1,2016,3,799.0,83097.0,1,216000,4216.0,0.0,1,2016.0
7,68,1,2022,3,1197.0,31283.0,1,823000,15665.0,0.0,0,2022.0
2,47,1,2013,1,1498.0,98718.0,1,317000,10521.0,0.0,0,2013.0
3,805,1,2016,3,1086.0,48333.0,2,381000,7440.0,0.0,0,2016.0
7,64,1,2023,3,1462.0,18693.0,1,1146000,21807.0,0.0,0,2023.0
1,215,1,2018,1,1498.0,113894.0,1,824000,17916.0,0.0,0,2018.0
3,167,1,2020,3,1591.0,53893.0,1,1160000,22080.0,0.0,0,2020.0
5,544,0,2022,1,1493.0,31317.0,1,1764000,33576.0,0.0,0,2022.0
2,737,1,2017,1,1498.0,88190.0,1,708000,13842.0,0.0,0,2017.0
7,739,1,2012,3,998.0,72470.0,1,261000,8669.0,0.0,0,2012.0
3,180,0,2017,3,1591.0,75759.0,2,975000,18560.0,0.0,1,2017.0
7,741,1,2015,3,998.0,30137.0,1,360000,7038.0,0.0,1,2015.0
7,31,0,2023,3,998.0,8023.0,1,559000,10929.0,0.0,0,2023.0
7,35,1,2022,3,796.0,19886.0,1,424000,8297.0,0.0,0,2022.0
10,371,0,2022,3,999.0,4159.0,1,575000,11239.0,0.0,0,2022.0
3,707,0,2017,3,1591.0,84231.0,3,759000,14839.0,0.0,0,2017.0
7,199,1,2021,3,1197.0,45065.0,1,702000,13723.0,0.0,0,2021.0
6,777,1,2021,1,2179.0,59716.0,1,1466000,27904.0,0.0,0,2021.0
3,811,1,2019,3,1197.0,28275.0,2,717000,14017.0,0.0,1,2019.0
2,43,1,2019,3,1199.0,37617.0,1,683000,13353.0,0.0,0,2019.0
3,237,1,2019,1,1396.0,76074.0,1,703000,13747.0,0.0,0,2019.0
14,492,0,2021,3,1197.0,60040.0,2,854000,16255.0,0.0,0,2021.0
12,664,1,2018,3,1199.0,75958.0,1,437000,8552.0,0.0,0,2018.0
12,437,1,2022,3,1199.0,40544.0,1,1132000,21547.0,0.0,0,2022.0
7,611,1,2022,3,1197.0,47913.0,1,659000,12883.0,0.0,0,2022.0
3,226,1,2018,3,1197.0,79225.0,2,637000,12462.0,0.0,0,2018.0
6,658,0,2021,3,1997.0,12287.0,1,1475000,28066.0,0.0,0,2021.0
3,297,1,2018,3,1197.0,52878.0,1,532000,10400.0,0.0,0,2018.0
10,367,1,2020,3,999.0,73577.0,1,412000,8056.0,0.0,0,2020.0
7,608,1,2013,1,1248.0,69399.0,1,431000,14303.0,0.0,0,2013.0
3,277,0,2019,3,1197.0,34527.0,1,638000,12465.0,0.0,1,2019.0
7,66,0,2019,3,1197.0,70948.0,2,666000,13014.0,0.0,1,2019.0
6,658,0,2022,3,1997.0,26217.0,2,1508000,28703.0,0.0,0,2022.0
7,247,0,2019,3,1462.0,90208.0,2,827000,15741.0,0.0,0,2019.0
2,82,0,2015,3,1198.0,97541.0,1,416000,8135.0,0.0,0,2015.0
12,637,1,2021,3,1199.0,50947.0,1,674000,13180.0,0.0,0,2021.0
3,232,1,2017,3,1197.0,51984.0,2,566000,11070.0,0.0,0,2017.0
5,550,1,2022,3,1497.0,11829.0,1,1043000,19853.0,0.0,0,2022.0
14,491,1,2019,3,999.0,46821.0,2,657000,12839.0,0.0,1,2019.0
13,676,1,2022,3,1462.0,8351.0,1,1004000,19101.0,0.0,0,2022.0
7,205,0,2018,3,1197.0,39232.0,1,693000,13546.0,0.0,0,2018.0
7,71,1,2017,3,1197.0,69538.0,1,549000,10741.0,0.0,1,2017.0
6,785,0,2022,1,2184.0,42398.0,1,2261000,43036.0,0.0,0,2022.0
0,291,1,2016,3,1198.0,104003.0,1,241000,5361.0,0.0,0,2016.0
13,280,0,2022,3,1197.0,18863.0,1,846000,16103.0,0.0,0,2022.0
7,26,1,2016,3,998.0,31825.0,1,319000,6229.0,0.0,0,2016.0
7,71,1,2018,3,1197.0,88421.0,1,543000,10612.0,0.0,0,2018.0
7,71,1,2018,3,1197.0,61116.0,1,565000,11055.0,0.0,0,2018.0
1,214,0,2016,3,1499.0,84675.0,2,584000,11419.0,0.0,1,2016.0
3,277,0,2021,3,1197.0,50284.0,1,684000,13374.0,0.0,0,2021.0
3,232,1,2014,3,1197.0,29243.0,2,484000,10777.0,0.0,0,2014.0
3,277,0,2020,3,1197.0,61410.0,1,621000,12144.0,0.0,0,2020.0
6,788,1,2022,3,1997.0,18132.0,1,1934000,36812.0,0.0,0,2022.0
6,788,1,2021,3,1997.0,52387.0,1,1833000,34889.0,0.0,0,2021.0
10,369,0,2017,3,999.0,50408.0,1,361000,7064.0,0.0,0,2017.0
7,66,0,2021,3,1197.0,48361.0,1,823000,15667.0,0.0,0,2021.0
7,727,1,2017,1,1248.0,36184.0,1,823000,15664.0,0.0,0,2017.0
7,602,1,2014,3,1197.0,89851.0,1,446000,9912.0,0.0,0,2014.0
3,793,1,2015,3,1197.0,75398.0,1,442000,8632.0,0.0,0,2015.0
7,617,1,2017,3,1197.0,47427.0,2,518000,10118.0,0.0,0,2017.0
7,472,0,2023,3,998.0,17249.0,1,702000,13727.0,0.0,0,2023.0
6,761,1,2022,3,1197.0,35796.0,1,1098000,20899.0,0.0,0,2022.0
12,428,1,2021,3,1199.0,53746.0,1,801000,15246.0,0.0,0,2021.0
2,143,0,2011,3,1799.0,104025.0,2,343000,16146.0,0.0,0,2011.0
3,169,0,2023,3,1497.0,14590.0,1,1698000,32320.0,0.0,0,2023.0
11,500,1,2017,1,1498.0,118710.0,1,698000,15520.0,0.0,0,2017.0
7,204,1,2019,3,1197.0,83105.0,2,672000,13144.0,0.0,0,2019.0
3,306,1,2016,3,1197.0,34930.0,2,439000,8592.0,0.0,0,2016.0
8,314,0,2021,3,1451.0,18179.0,1,1600000,30451.0,0.0,1,2021.0
3,294,1,2016,3,1197.0,69383.0,2,457000,8941.0,0.0,0,2016.0
12,669,1,2019,3,1199.0,26825.0,1,536000,10481.0,0.0,0,2019.0
7,613,0,2021,3,1197.0,39564.0,2,632000,12356.0,0.0,0,2021.0
7,224,1,2022,3,1196.0,31936.0,1,531000,10391.0,0.0,0,2022.0
5,558,1,2020,3,1497.0,40530.0,1,1136000,21623.0,0.0,0,2020.0
7,536,1,2022,3,1197.0,23526.0,2,454000,8870.0,0.0,0,2022.0
5,544,0,2022,1,1493.0,21050.0,1,1803000,34318.0,0.0,0,2022.0
3,177,1,2017,3,1591.0,50621.0,1,865000,16464.0,0.0,0,2017.0
2,39,1,2022,3,1199.0,41184.0,1,707000,13814.0,0.0,0,2022.0
7,74,0,2019,3,1197.0,40179.0,1,673000,13166.0,0.0,0,2019.0
7,602,1,2016,3,1197.0,60581.0,1,540000,10557.0,0.0,0,2016.0
0,518,0,2020,3,1197.0,23581.0,2,331000,6469.0,0.0,0,2020.0
7,200,0,2023,3,1197.0,14809.0,1,807000,15354.0,0.0,0,2023.0
7,200,0,2019,3,1197.0,9056.0,1,690000,13491.0,0.0,0,2019.0
7,101,0,2017,3,998.0,40400.0,1,463000,9052.0,0.0,0,2017.0
7,100,1,2019,3,998.0,45465.0,1,437000,8534.0,0.0,1,2019.0
7,468,1,2020,0,998.0,63314.0,1,570000,11142.0,0.0,0,2020.0
2,137,1,2018,3,1497.0,69791.0,1,741000,14488.0,0.0,0,2018.0
10,380,1,2016,3,999.0,46900.0,1,268000,5236.0,0.0,0,2016.0
3,17,0,2020,3,1197.0,36868.0,1,724000,14156.0,0.0,0,2020.0
3,226,1,2018,3,1197.0,121249.0,1,617000,13723.0,0.0,0,2018.0
12,455,0,2022,1,1497.0,25552.0,1,1136000,21623.0,0.0,0,2022.0
2,343,0,2017,3,1199.0,67158.0,1,584000,11422.0,0.0,0,2017.0
3,227,1,2017,3,1197.0,87637.0,1,661000,12918.0,0.0,0,2017.0
7,332,1,2022,3,1197.0,11898.0,2,593000,11601.0,0.0,0,2022.0
12,630,1,2021,3,1199.0,28728.0,1,581000,11362.0,0.0,0,2021.0
7,68,1,2017,3,1197.0,31759.0,1,627000,12258.0,0.0,0,2017.0
0,513,0,2019,3,999.0,49836.0,1,319000,6234.0,0.0,0,2019.0
7,200,0,2023,3,1197.0,15833.0,1,780000,15250.0,0.0,0,2023.0
3,305,1,2013,1,1120.0,112381.0,2,327000,10874.0,0.0,0,2013.0
10,382,0,2023,3,999.0,3592.0,1,568000,11111.0,0.0,0,2023.0
2,137,1,2018,3,1497.0,64197.0,1,772000,15089.0,0.0,0,2018.0
10,382,0,2017,3,1197.0,35592.0,2,344000,6726.0,0.0,0,2017.0
7,617,1,2017,3,1197.0,49184.0,1,541000,10581.0,0.0,0,2017.0
12,482,1,2021,3,1199.0,52065.0,1,763000,14916.0,0.0,0,2021.0
6,761,1,2021,3,1197.0,32102.0,1,1055000,20075.0,0.0,1,2021.0
3,232,1,2017,3,1197.0,66871.0,1,597000,11663.0,0.0,0,2017.0
7,74,0,2021,3,1197.0,25338.0,2,714000,13956.0,0.0,0,2021.0
12,661,1,2017,3,1199.0,66846.0,1,428000,8367.0,0.0,0,2017.0
7,198,0,2018,1,1248.0,86032.0,1,716000,14007.0,0.0,0,2018.0
14,695,1,2022,3,1197.0,19255.0,1,1306000,24859.0,0.0,0,2022.0
3,420,0,2019,3,1086.0,30447.0,1,503000,9837.0,0.0,0,2019.0
12,670,0,2018,3,1199.0,41120.0,2,482000,9426.0,0.0,0,2018.0
6,775,1,2019,1,2179.0,47691.0,1,1127000,21451.0,0.0,0,2019.0
7,726,1,2016,1,1248.0,115751.0,1,739000,16437.0,0.0,0,2016.0
7,750,1,2021,3,1462.0,76902.0,1,936000,17816.0,0.0,0,2021.0
3,705,1,2017,3,1591.0,84881.0,1,721000,14099.0,0.0,0,2017.0
3,304,0,2018,3,1197.0,23664.0,1,610000,11935.0,0.0,0,2018.0
6,761,1,2021,3,1197.0,15802.0,2,1022000,19444.0,0.0,0,2021.0
3,803,1,2013,3,1086.0,66578.0,3,286000,7534.0,0.0,0,2013.0
0,513,0,2019,3,999.0,17543.0,1,329000,6434.0,0.0,1,2019.0
3,235,1,2020,3,1197.0,47168.0,1,654000,12779.0,0.0,0,2020.0
3,306,1,2014,3,1197.0,107168.0,1,382000,8494.0,0.0,0,2014.0
7,523,1,2016,1,1248.0,66434.0,1,695000,13586.0,0.0,0,2016.0
7,730,0,2021,3,1462.0,35713.0,2,940000,17892.0,0.0,1,2021.0
7,754,0,2021,3,1462.0,51790.0,2,984000,18730.0,0.0,0,2021.0
7,71,1,2017,3,1197.0,85337.0,2,525000,10264.0,0.0,0,2017.0
12,462,0,2018,3,1198.0,69521.0,1,798000,15610.0,0.0,0,2018.0
6,782,0,2022,3,1997.0,31604.0,1,2007000,38201.0,0.0,1,2022.0
12,443,1,2017,1,1197.0,42128.0,1,746000,14588.0,0.0,0,2017.0
3,301,1,2018,3,1197.0,31822.0,1,493000,9644.0,0.0,0,2018.0
11,566,0,2022,3,999.0,30564.0,1,1503000,28608.0,0.0,0,2022.0
7,615,1,2013,1,1248.0,73764.0,1,457000,15184.0,0.0,0,2013.0
7,536,1,2022,3,998.0,40152.0,2,460000,8991.0,0.0,0,2022.0
9,396,1,2021,3,999.0,35136.0,1,732000,14308.0,0.0,0,2021.0
2,343,0,2017,3,1199.0,77402.0,1,586000,11462.0,0.0,0,2017.0
3,157,1,2020,3,1497.0,43929.0,1,903000,17188.0,0.0,0,2020.0
7,611,1,2021,3,1197.0,20277.0,2,609000,11914.0,0.0,0,2021.0
7,23,1,2017,3,796.0,30827.0,2,292000,5702.0,0.0,0,2017.0
9,401,0,2019,3,1198.0,58956.0,1,515000,10068.0,0.0,0,2019.0
5,577,1,2023,3,1197.0,36373.0,1,898000,17085.0,0.0,0,2023.0
3,277,0,2020,3,1197.0,37352.0,1,667000,13037.0,0.0,0,2020.0
12,591,0,2021,1,1956.0,44726.0,2,1927000,36679.0,0.0,0,2021.0
14,491,1,2019,3,1197.0,37326.0,1,706000,13793.0,0.0,0,2019.0
2,137,1,2015,3,1497.0,72749.0,1,575000,11242.0,0.0,0,2015.0
6,758,1,2019,3,1197.0,79535.0,1,705000,13780.0,0.0,0,2019.0
11,502,1,2018,3,1598.0,50995.0,2,719000,14047.0,0.0,0,2018.0
7,742,0,2017,3,998.0,50090.0,1,404000,7894.0,0.0,0,2017.0
0,511,1,2016,3,799.0,90601.0,1,216000,4216.0,0.0,0,2016.0
12,670,0,2018,3,1199.0,88033.0,1,500000,9775.0,0.0,1,2018.0
3,422,1,2019,3,1086.0,53906.0,2,410000,8017.0,0.0,0,2019.0
6,761,1,2022,3,1197.0,27299.0,1,1107000,21071.0,0.0,1,2022.0
7,76,1,2018,3,1197.0,64805.0,1,617000,12065.0,0.0,0,2018.0
11,507,1,2019,3,1598.0,94695.0,1,849000,16160.0,0.0,0,2019.0
3,306,1,2017,3,1197.0,34719.0,1,502000,9812.0,0.0,0,2017.0
7,66,0,2017,3,1197.0,72585.0,1,638000,12478.0,0.0,0,2017.0
2,137,1,2017,3,1497.0,65552.0,1,710000,13881.0,0.0,1,2017.0
7,76,1,2021,3,1197.0,52544.0,1,721000,14096.0,0.0,0,2021.0
2,39,1,2013,3,1198.0,99731.0,1,398000,10471.0,0.0,0,2013.0
3,307,1,2018,3,1197.0,94673.0,1,497000,9710.0,0.0,0,2018.0
7,22,1,2017,3,796.0,99944.0,1,277000,5408.0,0.0,0,2017.0
3,304,0,2017,3,1197.0,31654.0,1,569000,11124.0,0.0,0,2017.0
7,107,1,2017,3,1373.0,91883.0,1,635000,12422.0,0.0,0,2017.0
7,335,1,2022,3,1197.0,19796.0,1,621000,12141.0,0.0,0,2022.0
7,618,0,2018,3,1197.0,72465.0,2,589000,11519.0,0.0,0,2018.0
10,369,0,2018,3,999.0,56765.0,1,394000,7699.0,0.0,0,2018.0
2,132,1,2013,3,1497.0,62384.0,2,436000,11471.0,0.0,1,2013.0
3,297,1,2016,3,1197.0,74476.0,2,460000,8997.0,0.0,1,2016.0
14,493,1,2019,1,1197.0,90094.0,2,729000,14248.0,0.0,1,2019.0
7,26,1,2014,3,1197.0,30103.0,2,250000,5554.0,0.0,0,2014.0
13,283,1,2021,3,1197.0,22352.0,1,820000,15606.0,0.0,1,2021.0
3,174,0,2018,3,1591.0,60197.0,1,1154000,21965.0,0.0,0,2018.0
1,212,1,2015,1,1197.0,98881.0,2,507000,11282.0,0.0,0,2015.0
14,491,1,2020,3,999.0,53811.0,1,706000,13802.0,0.0,0,2020.0
7,743,0,2016,3,998.0,62667.0,1,405000,7915.0,0.0,0,2016.0
5,583,1,2021,3,998.0,26837.0,2,927000,17645.0,0.0,0,2021.0
5,546,0,2021,3,1353.0,56977.0,1,1482000,28209.0,0.0,1,2021.0
7,199,1,2018,3,1197.0,31454.0,1,596000,11648.0,0.0,0,2018.0
3,680,1,2020,3,1197.0,65237.0,2,725000,14168.0,0.0,0,2020.0
10,382,0,2019,3,1197.0,15758.0,2,384000,7505.0,0.0,0,2019.0
3,235,1,2019,3,1197.0,44130.0,1,629000,12300.0,0.0,0,2019.0
7,76,1,2018,3,1197.0,63755.0,1,615000,12023.0,0.0,0,2018.0
10,647,1,2023,3,999.0,25037.0,1,820000,15606.0,0.0,0,2023.0
2,45,1,2020,3,1199.0,24093.0,1,756000,14778.0,0.0,0,2020.0
10,193,0,2019,3,1498.0,11183.0,2,816000,15532.0,0.0,0,2019.0
7,26,1,2016,3,998.0,31602.0,1,319000,6230.0,0.0,0,2016.0
7,112,1,2022,3,1462.0,20719.0,1,898000,17089.0,0.0,0,2022.0
14,55,1,2017,3,1198.0,69020.0,1,511000,9999.0,0.0,0,2017.0
12,326,1,2020,1,1956.0,38652.0,1,1548000,29465.0,0.0,0,2020.0
7,206,1,2023,3,1197.0,13861.0,1,805000,15322.0,0.0,0,2023.0
12,484,1,2022,3,1199.0,43093.0,1,796000,15556.0,0.0,0,2022.0
10,366,1,2020,3,1197.0,41131.0,1,402000,7852.0,0.0,0,2020.0
6,658,0,2021,3,1997.0,50721.0,1,1430000,27211.0,0.0,0,2021.0
5,552,1,2021,1,1493.0,48799.0,1,1270000,24173.0,0.0,0,2021.0
7,76,1,2021,3,1197.0,56714.0,1,717000,14017.0,0.0,0,2021.0
3,227,1,2018,3,1197.0,71503.0,2,637000,12460.0,0.0,0,2018.0
3,801,0,2013,3,1197.0,32902.0,1,415000,10925.0,0.0,0,2013.0
3,710,1,2012,1,1582.0,119088.0,3,387000,18217.0,0.0,0,2012.0
7,724,1,2021,3,1462.0,25449.0,1,817000,15549.0,0.0,0,2021.0
3,306,1,2017,3,1197.0,71416.0,1,480000,9376.0,0.0,0,2017.0
5,571,1,2022,1,1493.0,37140.0,1,1250000,23793.0,0.0,1,2022.0
7,71,1,2017,3,1197.0,45551.0,1,562000,10987.0,0.0,1,2017.0
7,101,0,2018,3,998.0,18827.0,1,459000,8977.0,0.0,0,2018.0
12,6,1,2021,3,1199.0,37608.0,1,763000,14917.0,0.0,0,2021.0
7,536,1,2021,3,998.0,16759.0,1,448000,8756.0,0.0,0,2021.0
7,76,1,2020,3,1197.0,75112.0,2,656000,12824.0,0.0,0,2020.0
7,222,1,2022,3,1196.0,39207.0,2,494000,9666.0,0.0,0,2022.0
3,306,1,2020,3,1197.0,39717.0,1,574000,11222.0,0.0,0,2020.0
3,421,1,2019,0,1086.0,88987.0,2,542000,10596.0,0.0,0,2019.0
3,688,1,2020,3,998.0,31131.0,1,884000,16826.0,0.0,0,2020.0
10,647,1,2021,3,999.0,33090.0,1,777000,15183.0,0.0,0,2021.0
7,333,0,2018,3,1197.0,90874.0,2,461000,9013.0,0.0,0,2018.0
10,374,1,2017,3,799.0,51033.0,1,325000,6355.0,0.0,0,2017.0
7,76,1,2021,3,1197.0,23262.0,1,702000,13727.0,0.0,0,2021.0
6,769,1,2017,1,1997.0,59527.0,3,1190000,22651.0,0.0,0,2017.0
12,453,0,2022,3,1199.0,56295.0,1,1099000,20915.0,0.0,0,2022.0
14,56,1,2017,1,1498.0,108064.0,1,593000,13197.0,0.0,0,2017.0
7,20,1,2013,3,796.0,49551.0,2,219000,5762.0,0.0,0,2013.0
7,76,1,2021,3,1197.0,46568.0,1,731000,14291.0,0.0,1,2021.0
7,335,1,2017,3,1197.0,52488.0,1,492000,9625.0,0.0,1,2017.0
7,608,1,2018,1,1248.0,72273.0,2,594000,11613.0,0.0,0,2018.0
7,199,1,2021,3,1197.0,45586.0,1,690000,13490.0,0.0,0,2021.0
7,732,0,2021,3,1462.0,68282.0,1,966000,18387.0,0.0,0,2021.0
7,64,1,2023,3,1462.0,12891.0,1,1146000,21807.0,0.0,0,2023.0
12,445,1,2020,3,1199.0,44067.0,1,791000,15464.0,0.0,0,2020.0
7,198,0,2017,1,1248.0,77742.0,1,612000,11965.0,0.0,0,2017.0
3,240,1,2018,3,814.0,82830.0,2,288000,5636.0,0.0,0,2018.0
7,200,0,2020,3,1197.0,41774.0,1,681000,13314.0,0.0,0,2020.0
5,557,1,2021,1,1493.0,55645.0,1,1393000,26514.0,0.0,0,2021.0
5,562,1,2020,1,1493.0,71170.0,2,1216000,23145.0,0.0,1,2020.0
12,429,1,2023,3,1199.0,10718.0,1,950000,18082.0,0.0,0,2023.0
3,306,1,2016,3,1197.0,34898.0,1,449000,8777.0,0.0,0,2016.0
5,561,0,2019,3,1497.0,36514.0,1,1171000,22289.0,0.0,1,2019.0
3,169,0,2020,3,1497.0,26720.0,1,1469000,27961.0,0.0,0,2020.0
3,241,1,2018,3,814.0,75822.0,1,297000,5814.0,0.0,0,2018.0
5,546,0,2020,3,1353.0,49257.0,1,1400000,26648.0,0.0,1,2020.0
12,6,1,2022,3,1199.0,36608.0,1,774000,15132.0,0.0,0,2022.0
7,476,1,2023,3,1197.0,35595.0,1,605000,11828.0,0.0,1,2023.0
7,76,1,2019,3,1197.0,36262.0,1,663000,12972.0,0.0,0,2019.0
2,79,1,2012,3,1198.0,62569.0,2,252000,8368.0,0.0,0,2012.0
3,297,1,2015,3,1197.0,77723.0,1,441000,8622.0,0.0,0,2015.0
7,617,1,2021,3,1197.0,62189.0,1,672000,13144.0,0.0,0,2021.0
7,71,1,2017,3,1197.0,44678.0,1,560000,10954.0,0.0,0,2017.0
8,313,0,2019,3,1451.0,62238.0,1,1306000,24867.0,0.0,0,2019.0
3,308,0,2018,3,1197.0,39066.0,1,571000,11162.0,0.0,1,2018.0
2,45,1,2019,3,1199.0,60043.0,1,629000,12298.0,0.0,0,2019.0
7,601,1,2014,1,1248.0,88746.0,1,491000,12919.0,0.0,0,2014.0
7,731,1,2020,3,1462.0,51506.0,1,868000,16522.0,0.0,1,2020.0
7,74,0,2017,3,1197.0,34204.0,1,613000,11983.0,0.0,0,2017.0
0,291,1,2015,3,1198.0,31169.0,1,261000,5108.0,0.0,1,2015.0
12,461,0,2018,3,1198.0,37150.0,2,792000,15484.0,0.0,0,2018.0
12,433,0,2023,3,1199.0,4872.0,1,963000,18330.0,0.0,0,2023.0
7,611,1,2022,3,1197.0,41003.0,1,650000,12707.0,0.0,1,2022.0
3,682,1,2023,3,1197.0,21510.0,1,944000,17968.0,0.0,0,2023.0
7,256,1,2021,3,1462.0,45969.0,1,941000,17911.0,0.0,0,2021.0
3,688,1,2021,3,998.0,22735.0,1,911000,17340.0,0.0,0,2021.0
3,240,1,2017,3,814.0,32907.0,2,291000,5689.0,0.0,0,2017.0
3,705,1,2017,3,1591.0,24452.0,1,757000,14791.0,0.0,1,2017.0
5,548,1,2019,3,1497.0,63457.0,2,837000,15932.0,0.0,1,2019.0
3,235,1,2019,3,1197.0,21458.0,1,659000,12876.0,0.0,0,2019.0
14,488,1,2018,3,999.0,47445.0,2,526000,10284.0,0.0,0,2018.0
7,68,1,2018,3,1197.0,40340.0,1,614000,12001.0,0.0,0,2018.0
7,106,0,2019,3,1462.0,83454.0,1,766000,14982.0,0.0,0,2019.0
7,603,1,2017,3,1197.0,56406.0,1,507000,9916.0,0.0,0,2017.0
3,691,0,2021,3,998.0,56036.0,1,1031000,19624.0,0.0,0,2021.0
7,70,1,2018,1,1248.0,86448.0,1,644000,12584.0,0.0,0,2018.0
2,60,1,2016,3,1497.0,76286.0,2,644000,12581.0,0.0,1,2016.0
14,489,1,2015,3,1198.0,66024.0,2,382000,7461.0,0.0,1,2015.0
12,666,1,2016,3,1199.0,33423.0,1,391000,7647.0,0.0,1,2016.0
5,538,1,2022,3,1197.0,23252.0,1,1430000,27219.0,0.0,1,2022.0
7,740,1,2013,0,998.0,64451.0,2,276000,13000.0,0.0,0,2013.0
12,427,1,2021,3,1199.0,27603.0,2,632000,12354.0,0.0,0,2021.0
5,569,1,2020,3,998.0,35415.0,1,953000,18139.0,0.0,1,2020.0
12,325,1,2019,1,1956.0,57103.0,1,1237000,23538.0,0.0,0,2019.0
2,139,1,2014,3,1497.0,34473.0,2,525000,11680.0,0.0,1,2014.0
7,753,1,2023,3,1462.0,21398.0,1,1161000,22099.0,0.0,0,2023.0
5,571,1,2022,1,1197.0,28326.0,1,1197000,22784.0,0.0,1,2022.0
7,76,1,2017,3,1197.0,94021.0,2,491000,9591.0,0.0,1,2017.0
3,413,0,2022,3,1197.0,8330.0,1,865000,16464.0,0.0,1,2022.0
7,469,1,2020,0,998.0,25298.0,1,532000,10398.0,0.0,1,2020.0
3,686,1,2021,3,998.0,24125.0,2,869000,16541.0,0.0,1,2021.0
10,646,0,2022,3,999.0,55853.0,1,631000,12344.0,0.0,0,2022.0
12,428,1,2021,3,1199.0,16202.0,1,810000,15413.0,0.0,0,2021.0
2,343,0,2018,3,1199.0,29442.0,1,623000,12183.0,0.0,1,2018.0
2,133,1,2018,3,1497.0,29156.0,2,646000,12625.0,0.0,1,2018.0
7,728,1,2016,1,1248.0,72213.0,1,727000,14208.0,0.0,1,2016.0
7,611,1,2017,3,1197.0,74579.0,1,488000,9536.0,0.0,0,2017.0
2,133,1,2017,3,1497.0,36479.0,1,634000,12398.0,0.0,1,2017.0
12,428,1,2022,3,1199.0,5448.0,2,793000,15505.0,0.0,1,2022.0
2,51,0,2019,1,1498.0,44280.0,2,699000,13666.0,0.0,1,2019.0
3,277,0,2021,3,1197.0,16808.0,1,686000,13414.0,0.0,1,2021.0
7,101,0,2016,3,998.0,42692.0,1,391000,7645.0,0.0,0,2016.0
3,306,1,2019,3,1197.0,36504.0,1,517000,10108.0,0.0,1,2019.0
12,672,0,2021,3,1199.0,13005.0,1,631000,12336.0,0.0,1,2021.0
12,672,0,2022,3,1199.0,16366.0,1,686000,13414.0,0.0,1,2022.0
3,174,0,2019,3,1591.0,47015.0,2,1008000,19186.0,0.0,1,2019.0
7,336,0,2018,3,1197.0,76787.0,2,457000,8941.0,0.0,1,2018.0
7,64,1,2022,3,1462.0,18859.0,1,1106000,21052.0,0.0,1,2022.0
7,477,0,2021,3,1197.0,26550.0,1,612000,11972.0,0.0,1,2021.0
3,689,1,2021,3,998.0,15020.0,1,936000,17816.0,0.0,1,2021.0
